,workspace_id,workspace_name,workspace_type,workspace_state,workspace_isOnDedicatedCapacity,report_id,report_name,reportCreatedDatetime,reportModifiedDatetime,reportUserCount,reportViewerCount,reportLatestAccess,app_report_id,app_report_name,appId,app_reportCreatedDatetime,app_reportModifiedDatetime,duplicate_match_flag,datasetId,datasetName,configuredBy,isRefreshable,createdDate,contentProviderType,refreshTimes,refreshDays,refreshEnabled,localTimeZoneId,latestRefreshDate,avgRefreshDuration
105,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,C1423BC5-36B7-468B-8042-920522887B8D,Grandiose Home Delivery Items Report,2022-03-21T08:45:55.39Z,2022-03-21T08:45:55.39Z,,,,F0F846E1-EF37-4CDD-84EA-E7BBFEDC0CEC,[App] Grandiose Home Delivery Items Report,96ec187f-4847-4822-9e8f-84bad7778381,2022-03-21T08:59:25.593Z,2023-07-05T11:57:54.567Z,1,ede2fdf9-6773-47d9-99f2-c1628abc0f20,Grandiose Home Delivery Items Report,Sachin.bm@gagroup.net,False,2022-03-21T08:45:50.513Z,PbixInLiveConnectionMode,,,,,,
106,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,273403A7-BA29-4D22-B4D7-70A42C21C27A,"Grandiose- Daily Slow Moving Stock, Zero Sales Report",2022-03-21T08:53:45.88Z,2022-03-21T08:53:45.88Z,,,,29FC5E1B-BF45-4C4F-A0DA-00F08CCFB2DE,"[App] Grandiose- Daily Slow Moving Stock, Zero Sales Report",96ec187f-4847-4822-9e8f-84bad7778381,2022-03-21T08:59:25.593Z,2023-07-05T11:57:54.567Z,1,4ad71e06-8faa-4651-b158-f77d28f7a96f,"Grandiose- Daily Slow Moving Stock, Zero Sales Report",Sachin.bm@gagroup.net,False,2022-03-21T08:53:41.287Z,PbixInLiveConnectionMode,,,,,,
107,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,2A2C0FE5-A8E3-4A23-BEB7-23FE143706D8,Daily Wastage Summary Report,2022-03-24T08:14:48.55Z,2022-03-24T08:14:48.55Z,,,,14E9C8DE-EC86-4517-943B-D14CDCD4EEF9,[App] Daily Wastage Summary Report,96ec187f-4847-4822-9e8f-84bad7778381,2022-03-24T08:18:46.047Z,2023-07-05T11:57:54.567Z,1,5f547509-1080-476d-a528-e540f8c576aa,Daily Wastage Summary Report,Sachin.bm@gagroup.net,False,2022-03-24T08:14:44.097Z,PbixInLiveConnectionMode,,,,,,
108,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,0609F886-93CE-449E-BC24-6A6448C33DE5,Item Sales Report,2022-04-01T07:08:02.997Z,2022-04-01T07:08:02.997Z,,,,19F193A4-A4F6-43BD-A0A9-D3FC2559947D,[App] Item Sales Report,96ec187f-4847-4822-9e8f-84bad7778381,2022-04-01T07:13:21.89Z,2023-07-05T11:57:54.567Z,1,1091b7f4-b990-4e03-8fca-bd86a2d6131f,Item Sales Report,pooja.s@gagroup.net,False,2022-04-01T07:07:58.817Z,PbixInLiveConnectionMode,,,,,,
109,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,74441F6F-7616-4C64-8A67-D6BCF2B0DDD6,Daily Top 20 Items Sales,2022-04-15T09:18:52.55Z,2023-04-17T06:15:42.737Z,,,,7B99C01F-CB7B-45EA-90F6-DA9EF9EBCB83,[App] Daily Top 20 Items Sales,96ec187f-4847-4822-9e8f-84bad7778381,2022-04-15T09:23:27.213Z,2023-07-05T11:57:54.567Z,1,,,,,,,,,,,,
110,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,95C7DF65-24CC-42B4-B256-8CA421E0B621,Grandiose Current Stock Report,2022-08-03T08:05:27.413Z,2022-08-03T08:05:27.413Z,,,,B98A9CA8-4DA2-4C3C-800B-CB00E349E324,[App] Grandiose Current Stock Report,96ec187f-4847-4822-9e8f-84bad7778381,2022-08-03T08:07:55.437Z,2023-07-05T11:57:54.567Z,1,3ae11764-64eb-4020-af54-ac19ab9c291b,Grandiose Current Stock Report,pooja.s@gagroup.net,False,2022-08-03T08:05:22.727Z,PbixInLiveConnectionMode,,,,,,
111,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,B5432860-C1CF-40A1-A250-D161777A8B0A,Usage Metrics Report,2022-10-19T04:59:48.187Z,2022-10-19T04:59:48.187Z,,,,,Not Applicable,,,,1,d9cdbc32-b298-4a80-b037-93d129fbe66b,Usage Metrics Report,Sachin.bm@gagroup.net,True,2022-10-19T04:59:47.357Z,PbixInImportMode,19:49,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,UTC,2023-05-04 23:49:08.863000+04:00,1.5166666666666666
112,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,5BF76058-60CB-4179-A695-3AB89B6C2EA6,Report Usage Metrics Report,2023-01-30T08:14:21.203Z,2023-01-30T08:14:21.203Z,,,,,Not Applicable,,,,1,57d42b3f-7013-4e4a-a352-cc973e710972,Report Usage Metrics Model,Sachin.bm@gagroup.net,False,2023-01-30T08:14:18.697Z,UsageMetricsUserReport,,,,,,
113,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,ACAEC2FD-6A1C-4762-95CF-7FE4BD0594F9,Daily Negative Margin Report V3,2023-06-15T04:00:43.48Z,2023-06-15T04:00:43.48Z,26.0,269.0,2023-12-20 05:18:14+00:00,3F6A69F2-C323-45C3-A8E9-BB28057C3341,[App] Daily Negative Margin Report V3,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,4deac1e2-399a-42e9-8289-f1fe5af4a71b,Daily Negative Margin Report V3,pooja.s@gagroup.net,True,2023-05-18T12:13:05.357Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:21.640000+04:00,4.1
114,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,F6E7CA44-7B02-466E-8AE7-E9E2AF201B14,Daily Sales Report For All Stores V3,2023-06-15T04:13:14.6Z,2023-06-15T04:13:14.6Z,19.0,130.0,2023-12-20 05:34:40+00:00,FAD70129-6F95-49FD-88A9-980673C32711,[App] Daily Sales Report For All Stores V3,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,e593b107-e038-490a-917b-c4105cac2168,Daily Sales Report For All Stores V3,pooja.s@gagroup.net,True,2023-05-18T10:50:49.587Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:08.310000+04:00,18.05
115,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,D8D41ECD-3C09-4836-B652-B2720F41BCBE,HD Sales Report V2,2023-06-15T04:13:38.437Z,2023-06-15T04:13:38.437Z,12.0,27.0,2023-12-20 08:08:33+00:00,3644DA8B-7C72-4EE5-8B0F-F31DDDD79B1E,[App] HD Sales Report V2,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,e5152605-e458-49d9-bb6c-ceb4c245c09f,HD Sales Report V2,pooja.s@gagroup.net,True,2023-05-18T12:38:51.373Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:26.887000+04:00,14.516666666666667
116,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,3B35758B-C7D5-4F07-A838-ED48A9283C56,Daily Negative Margin Report V3 (1),2023-06-15T04:14:05.323Z,2023-06-15T04:14:05.323Z,,,,3F6A69F2-C323-45C3-A8E9-BB28057C3341,[App] Daily Negative Margin Report V3,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,0,4deac1e2-399a-42e9-8289-f1fe5af4a71b,Daily Negative Margin Report V3,pooja.s@gagroup.net,True,2023-05-18T12:13:05.357Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:21.640000+04:00,4.1
117,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,A157CA3A-E04B-49C4-B404-5670361E747A,Daily Top 20 items sales v3,2023-06-15T04:29:40.65Z,2023-06-15T04:29:40.65Z,16.0,135.0,2023-12-20 06:05:09+00:00,9A7F689A-07DF-4732-9518-4A53FE68621A,[App] Daily Top 20 items sales v3,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,e04a7ac9-e457-4725-9400-228fb5636d74,Daily Top 20 items sales v3,pooja.s@gagroup.net,True,2023-05-19T06:39:22.687Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:03.707000+04:00,4.166666666666667
118,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,5D773914-5A84-4772-ADB5-C77E4CA3489D,Daily Top 20 items sales v3 (1),2023-06-15T04:46:10.47Z,2023-06-15T04:46:10.47Z,,,,9A7F689A-07DF-4732-9518-4A53FE68621A,[App] Daily Top 20 items sales v3,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,0,e04a7ac9-e457-4725-9400-228fb5636d74,Daily Top 20 items sales v3,pooja.s@gagroup.net,True,2023-05-19T06:39:22.687Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:03.707000+04:00,4.166666666666667
119,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,A36D3499-9683-460D-8C22-B9F9813F7C71,Daily Wastage Summary Report V3,2023-06-15T04:47:10.8Z,2023-06-15T04:47:10.8Z,12.0,60.0,2023-12-20 07:58:34+00:00,A80E8262-8711-45C7-8A7A-88E9F87189D4,[App] Daily Wastage Summary Report V3,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,554b44e0-b676-401e-af92-3ae8048b1642,Daily Wastage Summary Report V3,pooja.s@gagroup.net,True,2023-05-18T12:18:04.03Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:11.993000+04:00,4.966666666666667
120,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,0AF505A8-AC31-4A6B-A3C5-2D0E5FCA8C47,Grandiose Current Stock Report V2,2023-06-15T04:47:38.943Z,2023-06-15T04:47:38.943Z,9.0,51.0,2023-12-20 05:18:23+00:00,938ECD7F-4F2A-4549-8F19-EE85FE9CF29E,[App] Grandiose Current Stock Report V2,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,c523d36d-08ea-4d0f-b954-9c5257a9108b,Grandiose Current Stock Report V2,pooja.s@gagroup.net,True,2023-05-19T06:42:05.253Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:04.827000+04:00,0.85
121,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,224AC1DA-73E0-428B-8808-A0474E79D2AE,Grandiose Home Delivery Items Report V2,2023-06-15T04:47:54.737Z,2023-06-15T04:47:54.737Z,8.0,18.0,2023-12-23 14:28:54+00:00,5DC39A01-2297-473D-89E9-0CAE8DEC2C2D,[App] Grandiose Home Delivery Items Report V2,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,ee9bad50-52f2-463a-9261-ff562bf21cd9,Grandiose Home Delivery Items Report V2,pooja.s@gagroup.net,True,2023-05-19T06:47:49.027Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:13.137000+04:00,14.633333333333333
122,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,15775473-F3D8-423B-B01C-2DF0F0D3BB14,"Grandiose-Daily Slow Moving Stocks, Zero Sales Report V2",2023-06-15T04:48:25.5Z,2023-06-15T04:48:25.5Z,7.0,18.0,2023-12-23 14:29:26+00:00,F0915C8B-B1E7-48C1-8FC2-6CEA22643A3C,"[App] Grandiose-Daily Slow Moving Stocks, Zero Sales Report V2",96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,387ab94c-7a10-423a-aa0a-8f55763b30d3,"Grandiose-Daily Slow Moving Stocks, Zero Sales Report V2",pooja.s@gagroup.net,True,2023-05-18T12:38:55.487Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:22.003000+04:00,11.883333333333333
123,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,5C779DBB-9C3F-4103-9854-ED4DADB6EE04,HD Sales Report V2 (1),2023-06-15T04:48:52.06Z,2023-06-15T04:48:52.06Z,,,,3644DA8B-7C72-4EE5-8B0F-F31DDDD79B1E,[App] HD Sales Report V2,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,0,e5152605-e458-49d9-bb6c-ceb4c245c09f,HD Sales Report V2,pooja.s@gagroup.net,True,2023-05-18T12:38:51.373Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:26.887000+04:00,14.516666666666667
124,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,086108A7-DD9F-4BD6-B4B0-2A621B1A2DD3,Item Sales Report V2,2023-06-15T04:49:26.027Z,2023-06-15T04:49:26.027Z,15.0,69.0,2023-12-20 04:30:20+00:00,885F79F8-8648-4493-A88A-C86D53A03458,[App] Item Sales Report V2,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,592679d8-499d-40b1-b9c3-8895ca12a864,Item Sales Report V2,pooja.s@gagroup.net,True,2023-05-19T07:15:01.937Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 13:54:07.863000+04:00,15.8
125,8f35c31f-0a1b-4620-b2e9-fadb2bc6e9d7,Grandiose Reports for Store Managers,Workspace,Active,False,DCE1354E-6CDE-443A-9AA9-6675FD28663C,Wastage Details Report V2,2023-06-15T04:49:43.98Z,2023-06-15T04:49:43.98Z,12.0,73.0,2023-12-20 07:03:52+00:00,0AEDD1D2-0F08-48AD-B86E-510A01EB4214,[App] Wastage Details Report V2,96ec187f-4847-4822-9e8f-84bad7778381,2023-06-15T04:56:27.223Z,2023-07-05T11:57:54.567Z,1,6acac99b-ba2d-43db-8a86-e1707d192b0b,Wastage Details Report V2,pooja.s@gagroup.net,True,2023-05-18T12:08:11.45Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 13:53:48.673000+04:00,0.9666666666666667
126,6e1d45e4-5933-49c8-87f3-b338bcdd3e8a,Grandiose HD Sales Report,Workspace,Active,False,1B2220B6-3824-4DEB-ABE8-DFAD635E7625,Grandiose HD Sales Detail Report,2022-03-29T08:12:34.853Z,2022-11-22T11:02:40.133Z,,,,1DEB9188-6F89-4ABA-9CC6-89B109B9A63C,[App] Grandiose HD Sales Detail Report,65727e1a-b965-47da-8783-07a021abeafa,2022-03-29T08:15:14.57Z,2022-11-24T04:36:59.7Z,1,c9bc9ae2-ae7d-4126-9ede-dfa0611349cd,Grandiose HD Sales Detail Report,Sachin.bm@gagroup.net,True,2022-03-29T08:12:34.153Z,PbixInImportMode,05:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,Arabian Standard Time,2023-04-14 10:15:58.537000+04:00,16.266666666666666
127,6e1d45e4-5933-49c8-87f3-b338bcdd3e8a,Grandiose HD Sales Report,Workspace,Active,False,0A03F4DE-4333-404E-9F54-8FE4C50A6C02,Usage Metrics Report,2023-02-23T07:57:10.09Z,2023-02-23T07:57:10.09Z,,,,,Not Applicable,,,,1,2d6eb02d-b6a3-405b-b5eb-4021e729c2e1,Usage Metrics Report,diksha.s@gagroup.net,True,2023-02-23T07:57:08.943Z,PbixInImportMode,07:15,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,UTC,2023-06-13 11:16:10.667000+04:00,4.533333333333333
128,6e1d45e4-5933-49c8-87f3-b338bcdd3e8a,Grandiose HD Sales Report,Workspace,Active,False,61088C64-4BEF-470C-A1EF-6736EA20953D,Report Usage Metrics Report,2023-08-09T10:18:17.96Z,2023-08-09T10:18:17.96Z,,,,,Not Applicable,,,,1,642b3b9a-61d6-4f18-a084-3b25806b5793,Report Usage Metrics Model,Prajwal.G@gagroup.net,False,2023-08-09T10:18:15.053Z,UsageMetricsUserReport,,,,,,
129,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,4B6015C6-AD66-40F7-8436-2616A0E934F1,Omnichannel_dashboard_v5,2022-04-04T08:54:03.15Z,2022-04-04T08:54:03.15Z,,,,,Not Applicable,,,,1,e807f4f9-f0a6-459f-98f1-b86f8515d09e,Omnichannel_dashboard_v5,Sachin.bm@gagroup.net,True,2022-04-04T08:54:02.187Z,PbixInImportMode,05:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,Arabian Standard Time,,
130,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,08956EC4-2D65-44DB-9D64-313601B7BCA0,Omnichannel_dashboard_v6,2022-04-06T08:22:12.297Z,2022-06-01T06:08:54.23Z,,,,,Not Applicable,,,,1,c65adf08-6f3b-414b-8dd9-485088091d37,Omnichannel_dashboard_v6,Sachin.bm@gagroup.net,True,2022-04-06T08:22:11.457Z,PbixInImportMode,05:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,Arabian Standard Time,2022-06-16 05:01:02.317000+04:00,15.5
131,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,C5B7E181-9469-4656-A512-55DB95E99702,Range_Report_v4,2022-05-13T10:25:51.43Z,2022-05-13T10:25:51.43Z,,,,,Not Applicable,,,,1,92f8b6d8-eee4-4fc3-ae51-ef1f79288add,Range_Report_v4,Sachin.bm@gagroup.net,True,2022-05-13T10:25:50.36Z,PbixInImportMode,00:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,UTC,,
132,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,B7EDE1A1-59E4-46EC-A716-949B3D2C5A33,Report Usage Metrics Report,2022-05-27T07:47:00.747Z,2022-05-27T07:47:00.747Z,,,,,Not Applicable,,,,1,60fddbc7-f558-484b-a376-cb6bf17ff9ed,Report Usage Metrics Model,Prajwal.G@gagroup.net,False,2022-05-27T07:46:58.107Z,UsageMetricsUserReport,,,,,,
133,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,FDCAE427-7EE8-495E-A042-37712117CE21,Omnichannel_dashboard_v7,2022-06-16T11:28:56.73Z,2022-06-16T11:28:56.73Z,,,,,Not Applicable,,,,1,b5c66136-3b23-43ca-8248-4364d7dd2f05,Omnichannel_dashboard_v7,Sachin.bm@gagroup.net,True,2022-06-16T11:28:55.78Z,PbixInImportMode,02:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,UTC,,
134,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,A4DAECD2-066A-4F3D-B6C4-75F883EEBCF7,Omnichannel_dashboard_v8,2022-06-16T12:22:55.973Z,2022-07-02T11:35:31.667Z,,,,,Not Applicable,,,,1,853a4ab1-98db-4462-815d-788bfac3d605,Omnichannel_dashboard_v8,Sachin.bm@gagroup.net,True,2022-06-16T12:22:55.043Z,PbixInImportMode,06:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,Arabian Standard Time,2023-03-30 14:18:13.603000+04:00,21.45
135,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,8849B5D1-282B-49AC-99F1-93EC521DC5A6,HD_Customer_Report,2022-07-06T13:06:52.637Z,2022-12-12T10:40:49.883Z,7.0,11.0,2023-12-20 08:13:15+00:00,7E16C542-B6F6-4F96-B14E-608D69EC6789,[App] HD_Customer_Report,bf289d10-4019-4416-a00c-e0cc23792195,2022-07-12T11:09:57.403Z,2024-01-11T13:18:33.11Z,1,0e7cf426-6c58-4a68-9d5a-b05d059d5afa,HD_Customer_Report,pooja.s@gagroup.net,True,2022-07-06T13:06:51.6Z,PbixInImportMode,07:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,Arabian Standard Time,2023-10-23 15:14:06.897000+04:00,5.766666666666667
136,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,B72A9CD2-E516-467C-A32A-FEB057990B45,HD_Item_Report,2022-07-11T10:41:14.32Z,2023-07-25T07:50:58.75Z,10.0,30.0,2023-12-20 05:19:43+00:00,74AB53F9-CC2F-40BA-8631-CF11B2873C62,[App] HD_Item_Report,bf289d10-4019-4416-a00c-e0cc23792195,2022-07-12T11:09:57.403Z,2024-01-11T13:18:33.11Z,1,e086dd69-66b7-4131-ad1d-284af06c26bf,HD_Item_Report,Sachin.bm@gagroup.net,True,2022-07-11T10:41:13.367Z,PbixInImportMode,07:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 07:00:54.253000+04:00,30.066666666666666
137,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,F284AE5C-D2A0-474C-8189-3A437C0B10BB,Omnichannel_dashboard_v9,2022-07-11T18:23:26.783Z,2023-10-17T05:08:51.423Z,22.0,271.0,2023-12-19 14:04:02+00:00,274C2E09-3FF0-40FC-8151-1406E36885D6,[App] Omnichannel_dashboard_v9,bf289d10-4019-4416-a00c-e0cc23792195,2022-07-12T11:09:57.403Z,2024-01-11T13:18:33.11Z,1,d10d51fd-861d-4f79-903a-7815d1839161,Omnichannel_dashboard_v9,Sachin.bm@gagroup.net,True,2022-07-11T18:23:25.753Z,PbixInImportMode,07:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 07:00:36.123000+04:00,12.266666666666667
138,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,41A55EEB-A9EC-41FA-BDA3-6375C25EE6B8,HD_MTD_TXN,2022-09-20T06:15:45.67Z,2023-09-25T10:01:23.337Z,5.0,29.0,2023-12-20 04:38:52+00:00,864525DF-C50A-435D-A993-EBEFEB20A10A,[App] HD_MTD_TXN,bf289d10-4019-4416-a00c-e0cc23792195,2022-09-20T06:19:33.323Z,2024-01-11T13:18:33.11Z,1,9355198e-5dc8-4a90-9c12-2a77246c307f,HD_MTD_TXN,pooja.s@gagroup.net,True,2022-09-20T06:15:44.787Z,PbixInImportMode,07:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 07:00:24.607000+04:00,4.716666666666667
139,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,76D1BD56-DC07-4176-BBEC-DE69C6FC5AD2,HD_Sales_Comparison,2022-09-23T13:17:08.917Z,2023-01-27T06:51:59.123Z,5.0,34.0,2023-12-20 08:12:49+00:00,15C631BC-6643-49C4-9D15-BA65ACB68C25,[App] HD_Sales_Comparison,bf289d10-4019-4416-a00c-e0cc23792195,2022-09-26T05:57:37.863Z,2024-01-11T13:18:33.11Z,1,a00f7205-51cf-4398-a6b8-7372b788d767,HD_Sales_Comparison,pooja.s@gagroup.net,True,2022-09-23T13:17:08.06Z,PbixInImportMode,07:00,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 07:00:49.897000+04:00,14.116666666666667
140,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,FC5823B0-9446-4580-9075-C4C37FF42303,Usage Metrics Report,2022-12-15T12:31:00.1Z,2022-12-15T12:31:00.1Z,,,,,Not Applicable,,,,1,0e9acb28-b966-4ba5-8fa4-f17df8ab39da,Usage Metrics Report,Sachin.bm@gagroup.net,True,2022-12-15T12:30:58.783Z,PbixInImportMode,12:58,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",False,UTC,2023-05-04 16:58:00.330000+04:00,1.3666666666666667
141,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,D46EFD3B-DF96-4FFC-868D-9D34FB7956AE,ECOM_Coupon_Performance V2,2023-06-16T09:50:02.017Z,2023-10-31T06:02:51.74Z,3.0,31.0,2023-12-21 05:45:57+00:00,D1951597-B989-4D9B-B510-D5ADA1D93A29,[App] ECOM_Coupon_Performance V2,bf289d10-4019-4416-a00c-e0cc23792195,2023-06-16T09:51:02.503Z,2024-01-11T13:18:33.11Z,1,845a9738-ac4e-462d-9f10-2957e476a0d1,ECOM_Coupon_Performance V2,pooja.s@gagroup.net,True,2023-06-16T09:50:00.27Z,PbixInImportMode,06:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 06:30:14.250000+04:00,12.15
142,5d07f8df-eb63-46e5-a618-dae07ca908a9,Grandiose 2.0,Workspace,Active,False,EBFDA5C7-A691-440F-BEA2-92FD49D27019,Complaints,,2023-10-18T08:43:59.287Z,3.0,19.0,2023-12-25 04:49:07+00:00,7E79DBCE-4D08-4FEE-A032-A36FC5311837,[App] Complaints,bf289d10-4019-4416-a00c-e0cc23792195,2023-08-16T09:03:41.957Z,2024-01-11T13:18:33.11Z,1,b6a3e15f-fa41-40ce-85a2-10c493ef947a,Complaints,pooja.s@gagroup.net,True,2023-08-02T07:19:26.04Z,PbixInImportMode,10:30,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",True,Arabian Standard Time,2024-01-17 10:31:34.590000+04:00,13.133333333333333
